stop_id,stop_name,num_lines,stop_code,x_coord,y_coord
101007048,Josef-Nawrocki-Str.,1,JNWC02N,406791.40049407,5811609.36450676
101007049,Müggelseedamm/Bölschestr.,1,MUBO05N,406516.11939281,5811724.49195261
101007050,Marktplatz Friedrichshagen,1,MAFR02N,406546.23308169,5812093.68056171
101007051,Drachholzstr.,1,DRCH02N,406582.05735533,5812484.15675355
101007052,S Friedrichshagen,1,SFHG06N,406603.85507326,5812678.82036708
101007053,Ahornallee,1,AHRN02N,406179.37737048,5812619.90014451
101007054,Jacques-Offenbach-Platz,1,JOFP01,405684.81289096,5819107.12172165
101007055,Mühlweg,1,MUHL02N,405736.02297224,5812467.0378726
101007056,Westendsiedlung,1,WESI02N,405386.04360663,5812345.50453481
101007057,Hirschgarten,1,HIGT03N,404875.79802794,5812240.21609787
101007058,Bellevuestr.,1,BLLV02N,404476.25096832,5812377.69699887
101007059,S Teltow Stadt/Gonfrevillestr.,1,STSG02,382617.15309035,5806598.76572564
101007060,Altes Wasserwerk,1,ALWW05N,407511.16690644,5811701.17750843
101007061,Bruno-Wille-Str.,1,BRWI02N,407042.14874841,5811634.19653876
101007062,Rahnsdorf/Waldschänke,2,RDWS03N,410734.70570067,5810996.07897533
101007063,Rahnsdorf/Waldschänke,2,RDWS04N,410722.79228321,5811021.80752851
101007064,S Grünau,1,SGA11N,403064.86126487,5808045.86477705
101007065,Wassersportallee,1,WSSP01N,403435.72273872,5808303.6888998
101007066,Königsseestr.,1,KSEE01N,403274.68583832,5808811.39736415
101007067,Hansastr./Malchower Weg,1,HAMW01,398372.01493811,5824497.88846233
101007068,Friedrich-Wolf-Str.,1,FRWO03N,403103.01764461,5809243.81749675
101007069,Kaulsdorfer Str.,2,KDFS02,403385.78035832,5813239.04525586
101007070,Betonwerk,1,BETW01N,402894.99697064,5809914.90457018
101007071,Rosenweg,1,ROWG01N,402885.94208933,5810348.64129939
101007072,Vollkropfgraben,1,VKRG01N,402895.56352733,5810813.00782411
101007073,Glienicker Str.,1,GLCK03N,402808.25973374,5811101.63347514
101007074,Müggelhm.Str./Wendenschloßstr.,1,MHWE06N,403617.19503433,5811181.45916578
101007075,Betriebshof Köpenick,1,BHKO01N,403603.00333119,5810844.95981974
101007076,Königswalder Str.,1,KNGW01,398441.8995366,5824187.19088436
101007077,Gembitzer Str.,1,GEMB01,398519.13255053,5823700.95637691
101007078,Gehrenseestr.,1,GEHR06,398861.27849313,5823190.09072323
101007079,Gehrenseestr.,2,GEHR07,398846.04480417,5823293.47600181
101007080,Gembitzer Str.,2,GEMB02,398504.60534089,5823778.12402964
101007081,Alt-Friedrichsfelde 60,3,AF6002,399876.47720488,5818765.07188658
101007082,Alt-Friedrichsfelde/Gensinger S.,1,AFGS03,400267.01304734,5818721.54512798
101007083,Pritstabelstr.,1,PRST01N,403717.84387828,5809895.57431118
101007084,Zur Nachtheide,1,ZUNA01N,403886.7985133,5809225.62321733
101007085,Wendenschloß,1,WESC01N,404100.05356499,5808285.38513835
101007086,Müggelbergallee,1,MGBG02N,404046.95553589,5808508.75353086
101007087,Lienhardweg,1,LIHA02N,403975.17708317,5808909.18345886
101007088,Zur Nachtheide,1,ZUNA02N,403885.75575967,5809244.64763604
101007089,Dregerhoffstr.,1,DREG03N,403805.95370883,5809538.53515162
101007090,Pritstabelstr.,1,PRST02N,403717.84199493,5809927.06235232
101007091,Segewaldweg,1,SEWA02N,403656.9141446,5810335.3868063
101007093,Fischerinsel,1,FINS04,391862.82173412,5819359.29484697
101007095,Königswalder Str.,2,KNGW02,398449.40565316,5824145.65316461
101007096,Oberdorfer Steig,1,ODFS01,373292.17553026,5822955.41924451
101007097,Hansastr./Malchower Weg,2,HAMW02,398382.04508285,5824509.99780251
101007098,Große-Leege-Str./Bahnhofstr.,2,GLSB01,398212.49529378,5822688.88172964
101007099,Mayschweg,1,MYWG02N,403634.3413353,5810589.39176187
101007100,Lessingstr./Fontanestr.,2,LEFO02,388998.82171687,5827916.71797963
101007101,Eiche-Süd,1,EISD01,404309.21657902,5823219.1770651
101007102,Betriebshof Köpenick,1,BHKO02N,403601.85125973,5810942.17266364
101007103,Uhlandstr./Wilhelmsruher Damm,1,USWD01,389493.31790874,5828726.84782567
101007104,Glienicker Str.,1,GLCK04N,402820.19678502,5811045.81997458
101007105,Bütower Str.,1,BUET02N,405174.46690303,5815931.85646703
101007106,Vollkropfgraben,1,VKRG02N,402893.10813353,5810799.55982421
101007107,Rosenweg,1,ROWG02N,402885.00702587,5810352.25366516
101007108,Betonwerk,1,BETW02N,402893.4885853,5809914.63396271
101007109,Friedrich-Wolf-Str.,1,FRWO04N,403103.41641735,5809238.5134043
101007110,Königsseestr.,1,KSEE02N,403272.84879029,5808810.68803783
101007111,Wassersportallee,1,WSSP02N,403424.26087703,5808300.30906532
101007112,S Grünau,1,SGA12N,403049.27361691,5808041.35434623
101007113,Memhardstr.,1,MEMH07,392200.56916004,5820490.44465433
101007115,Irenenstr.,2,IREN01,398168.22673838,5818754.56843563
101007116,Mittelheide,1,MHEI03N,403755.38103584,5813437.80515438
101007117,Wongrowitzer Steig,1,WWST02N,403904.81800866,5813913.80861818
101007118,Unter den Birken,1,UDB01N,404139.32242897,5814215.02416545
101007119,Unter den Birken,1,UDB02N,404123.13644708,5814220.92594006
101007120,Wongrowitzer Steig,1,WWST03N,403878.75196216,5813905.20646593
101007121,Mittelheide,1,MHEI04N,403797.18296666,5813564.2957461
101007123,Möserstr.,1,MOES02,396787.37092818,5831003.91628893
101007124,Erich-Baron-Weg,1,ERBA01N,405081.13924954,5815735.45420216
101007125,Roseggerstr.,1,RSGG01N,404998.47912168,5815426.95866195
101007126,Pradelstr.,1,PRAD02,391192.71601454,5825114.53241658
101007127,Hultschiner Damm/Seestr.,2,HDSS02,404956.3891566,5815038.20143675
101007128,Gaillardstr.,2,GAIL01,391362.52563255,5825184.19948171
101007129,U Rosa-Luxemburg-Platz,1,URLP11N,392154.14749241,5820948.73115945
101007130,Görschstr.,2,GSCH01,391643.62041932,5825153.44764021
101007131,Firlstr.,1,FIRL02N,399450.96578917,5813352.44808339
101007132,S+U Pankow,3,SUPA06,392318.90653455,5825312.57654433
101007133,Rathenaustr./HTW,1,RATH01N,399858.53452909,5813073.93355158
101007134,Pankow Kirche,4,PAKI08,392292.79035563,5825647.84914363
101007135,Uhlandstr./Wilhelmsruher Damm,2,USWD02,389516.6787119,5828735.39968406
101007136,Leuenberger Str.,1,LNBG01,398603.56294263,5822872.82770182
101007137,Görschstr.,2,GSCH02,391555.31792494,5825168.62503472
101007138,Leuenberger Str.,1,LNBG02,398528.73844048,5822881.8451333
101007139,S Teltow Stadt/Gonfrevillestr.,1,STSG03,382597.43812523,5806598.1456683
101007140,Schönhauser Allee/Bornholmer Str,1,SHBO03N,392514.80065109,5823758.25662602
101007141,S Wollankstr.,1,SWOL06,391124.15598875,5825069.24420523
101007142,Große-Leege-Str./Freienwalder S.,2,GLFW01,398010.74454988,5822464.8424403
101007143,Ostendstr.,1,OEND01N,400379.73708173,5812903.23566439
101007145,Pankow Kirche,2,PAKI01,392110.92297218,5825659.31496669
101007146,Weiskopffstr.,1,WEIK01N,400799.66983388,5812938.24831675
101007147,S+U Pankow,4,SUPA02,392383.19618392,5825359.54399712
101007148,Werneuchener Str./Große-Leege-S.,2,WSGL01,397888.11493268,5822262.89369039
101007149,Konrad-Wolf-Str./Gärtnerstr.,3,KOWO01,398302.69610811,5823057.23943471
101007150,Liebenwalder Str./Landsberger Allee,2,LWLA01,398230.48506159,5821595.83480119
101007151,S+U Pankow,1,SUPA07,392295.28266604,5825311.32760466
101007152,Hubertusdamm/Steinstr.,1,PHDS01,373385.78490928,5805406.08227279
101007153,S+U Alexanderplatz/Memhardstr.,5,ALXM05,392121.21018456,5820373.80535275
101007154,U Alexanderplatz,3,UALX02N,392448.08241927,5820410.48023925
101007157,Freizeit- und Erholungszentrum,1,FEZ01N,401058.60491305,5812910.02342642
101007158,Campus Buch,1,CMPB01,398608.6742144,5831620.79375858
101007159,U Unter den Linden,3,UUDL01,390725.61346712,5819748.70554775
101007160,Staatsoper,3,STOP01,391051.01611481,5819802.80337378
101007162,"Falkensee, Siedlereck",1,FSSI01,374048.20362087,5824523.07699072
101007163,"Falkensee, Bahnhof",1,FSBF02,370442.94811182,5825074.78429634
101007164,"Falkensee, Kölner Str.",1,FSK01,372206.52994499,5825436.91970509
101007165,"Falkensee, Falkenhagener Anger",1,FAFA01,371420.77834424,5825743.36990349
101007166,U Unter den Linden,3,UUDL02,390635.25933444,5819782.42489566
101007167,Staatsoper,3,STOP02,391162.78514078,5819796.07886262
101007168,"Falkensee, Falkenhagener Anger",1,FAFA02,371410.19229296,5825749.56921638
101007169,"Falkensee, Kölner Str.",1,FSK02,372287.46506038,5825391.37807423
101007170,Hubertusdamm/Steinstr.,1,PHDS02,373388.33964858,5805414.32981906
101007171,"Falkensee, Siedlereck",1,FSSI02,374094.93531235,5824498.39110905
101007172,"Falkensee, Am Gutspark",1,FSAG01,370953.7211049,5825388.46954169
101007173,Spandauer Str./Marienkirche,7,SPMK02,391824.28871098,5820108.67535916
101007174,S+U Alexanderplatz/Memhardstr.,3,ALXM01N,392135.57147354,5820387.63213639
101007175,S+U Alexanderplatz/Memhardstr.,4,ALXM02,392189.51486939,5820405.69492519
101007176,Nixenstr.,1,NIXE01N,401477.19240234,5812800.87417048
101007177,S+U Alexanderplatz/Memhardstr.,1,ALXM04,392212.95374245,5820463.41130393
101007178,Döberitzer Weg,1,DBRW02,373411.15216906,5821472.70038666
101007179,Mollstr./Prenzlauer Allee,2,MOPA02,392596.90374804,5820742.92041497
101007180,Alt-Staaken Kirche,1,DKST01,373863.33721327,5821635.08849735
101007181,Hertzstr./Fontanestr.,2,HZFO02,388860.55426627,5827471.68295909
101007182,"Falkensee, Humboldtallee",1,FSHU01,373214.68237494,5824936.14227462
101007183,"Falkensee, Am Gutspark",1,FSAG02,370930.67280291,5825359.61813206
101007185,Alt-Staaken Kirche,1,DKST02,373870.7589465,5821673.14817036
101007186,Memhardstr.,1,MEMH02,392195.75436076,5820513.07204449
101007187,Döberitzer Weg,1,DBRW03,373316.93970885,5821482.59403736
101007188,Spindlersfelder Str.,1,SPFS02N,401965.31883287,5812694.41101394
101007189,S+U Pankow/Granitzstr.,4,SUPG02,392443.89776267,5825207.70704201
101007190,Hertzstr./Hauptstr.,1,HEHA01,389277.53192028,5827261.95748765
101007191,"Falkensee, Humboldtallee",1,FSHU02,373145.78494454,5824962.3467586
101007192,Hielscherstr.,2,HIEL01,389506.72728856,5827876.94978933
101007194,S Baumschulenweg,3,SBAW02,397389.9268342,5814124.56987544
101007195,Aubertstr.,1,AUBT04,392523.84454252,5830007.07960684
101007196,Sonnenallee/Baumschulenstr.,2,SABS02,396735.51379052,5813431.97306253
101007197,Frauenlobstr.,3,FLBS01,397086.88620894,5813721.37360623
101007198,Liebenwalder Str./Landsberger Allee,2,LWLA02,398236.44636519,5821630.6166331
101007199,Hertzstr./Hauptstr.,2,HEHA02,389280.60269023,5827354.99522957
101007200,Frauenlobstr.,3,FLBS02,397023.97155886,5813651.96974696
101007201,Sonnenallee/Baumschulenstr.,2,SABS03,396724.56503582,5813419.08460942
101007203,S Baumschulenweg,3,SBAW03,397400.29356374,5814127.98052065
101007206,Spindlersfelder Str.,1,SPFS03N,402001.4319687,5812726.71395579
101007207,Nixenstr.,1,NIXE02N,401493.10658931,5812828.07116854
101007208,Freizeit- und Erholungszentrum,1,FEZ02N,400911.93498093,5812942.21185693
101007209,Weiskopffstr.,1,WEIK02N,400773.12326236,5812946.45120371
101007210,U Schwartzkopffstr.,1,USKP02N,389924.1991836,5821815.81408031
101007211,Ostendstr.,1,OEND02N,400383.37133368,5812910.16066775
101007212,U Naturkundemuseum,1,UNKM03N,390369.82009383,5821203.66960938
101007213,Rathenaustr./HTW,1,RATH02N,399852.2225393,5813084.04310294
101007215,Leipziger Str./Wilhelmstr.,3,LPWH02,390253.93264417,5818980.73562377
101007216,U Oranienburger Tor,1,UOBT01N,390641.18846762,5820778.93205548
101007217,Firlstr.,1,FIRL03N,399552.17716276,5813306.13527966
101007218,S+U Friedrichstr.,2,SUFR01,390639.10334711,5820163.11696096
101007219,U Stadtmitte,1,USTM05N,390726.30883821,5819144.13552196
101007220,U Mohrenstr.,2,UMOH05,390298.59615715,5819126.37597153
101007221,"Eiche, Kaufpark",1,EIKP01,404603.63630967,5823001.19702239
101007222,S Grünau,1,SGA03N,403018.00104642,5807979.46233745
101007223,S+U Friedrichstr.,3,SUFR02,390648.15523834,5820145.04378715
101007224,Dammweg/Bergaustr.,2,DWBG01,396497.65156985,5815094.65590796
101007225,U Oranienburger Tor,1,UOBT02N,390603.731344,5820747.95471148
101007226,S Nöldnerplatz,2,SNP03,397224.90445151,5818034.27740282
101007228,Kohlweißlingstr.,1,KHLW01,402799.76656699,5818232.39675062
101007229,U Naturkundemuseum,1,UNKM04N,390358.69305232,5821233.48514273
101007230,Adlergestell/Glienicker Weg,2,AGGW01,401433.89088851,5809765.39180328
101007231,U Schwartzkopffstr.,1,USKP03N,389838.95969208,5821949.72939122
101007232,Zum Seeblick,1,ZUSE02N,407667.05389787,5804154.53918274
101007233,"Kleinmachnow, Schleusenweg",1,KMSW02,378013.30321711,5807065.81511707
101007234,Adlergestell/Vetschauer Allee,1,ADVA02N,407044.60258008,5804916.78076246
101007235,Lübbenauer Weg,1,LUBE02N,407117.39152568,5805427.54464359
101007236,Schappachstr.,1,SPPA03N,406906.85549797,5805819.19352566
101007237,S Grünau,1,SGA14N,403061.99433033,5807947.72981374
101007238,Konrad-Wolf-Str./Gärtnerstr.,3,KOWO02,398305.40216856,5823067.98764049
101007239,Adlergestell/Glienicker Weg,2,AGGW02,401388.68956332,5809849.13673437
101007240,S Teltow Stadt/Gonfrevillestr.,1,STSG01,382324.11266867,5806505.96537906
101007241,"Teltow, Zehlendorfer Str.",1,TEZE01,382187.69628203,5807142.40376423
101007242,"Kleinmachnow, Seeberg",1,KMSE02,378169.19182392,5807423.63814107
101007243,"Teltow, Bürgertreff",1,TEBU01,382406.08467578,5806831.5659193
101007244,"Kleinmachnow, Rathausmarkt",1,KMRH02,378903.01662017,5807536.68427232
101007245,Kohlweißlingstr.,1,KHLW02,402830.2982254,5818260.42028992
101007246,"Kleinmachnow, Im Kamp",1,KMIK02,379565.14107695,5807555.01088195
101007247,"Kleinmachnow, Meiereifeld",1,KMMF02,379976.82708614,5807670.78482625
101007248,"Teltow, Bürgertreff",1,TEBU02,382394.12603749,5806865.49211358
101007249,"Kleinmachnow, Haeckelstr.",1,KMHC02,380145.5426861,5807966.55578031
101007250,"Teltow, Zehlendorfer Str.",1,TEZE02,382187.38239131,5807131.00494634
101007251,"Kleinmachnow, Klausenerstr.",1,KMKL02,380410.50889941,5808460.2992924
101007253,"Dallgow-Döberitz, Havelpark",1,DAHV01,369934.2392441,5821832.36536017
101007254,"Kleinmachnow, Ginsterheide",1,KMGH02,380000.4989738,5808632.48602612
101007255,"Kleinmachnow, Jägerstieg",1,KMJS02,379579.43684314,5808586.28369866
101007256,"Kleinmachnow, OdF-Pl/K.-Marx-Str.",1,KMOK02,379150.27523699,5808540.14926605
101007257,"Kleinmachnow, Uhlenhorst",1,KMUH02,379353.6028641,5808952.35920428
101007258,"Kleinmachnow, An der Stammbahn",1,KMAS02,379315.28489223,5809303.87853213
101007259,Alt-Mahlsdorf,1,AMDF01N,405863.19618764,5818187.22199432
101007260,Rahnsdorfer Str.,1,RDFS04N,405832.71465173,5817336.39672588
101007261,Eichenhofweg,1,EHFW01N,405443.78174704,5816507.18136457
101007262,Bruchsaler Str.,1,BRUC01N,405327.09720548,5816255.22565168
101007263,Eichenhofweg,1,EHFW02N,405465.59302678,5816549.95386565
101007264,Ledebourstr.,1,LEDE01N,405621.87381136,5816886.35687367
101007265,Rahnsdorfer Str.,1,RDFS05N,405851.94562568,5817369.62932295
101007266,Alt-Mahlsdorf,1,AMDF02N,405844.96858401,5818306.75933525
101007267,Wilhelmsmühlenweg,1,WLHM02N,405863.96787776,5818469.47555948
101007268,Werneuchener Str./Große-Leege-S.,2,WSGL02,397883.15221608,5822322.8835914
101007269,U Louis-Lewin-Str.,1,ULL04N,406390.09205939,5821978.79923185
101007270,"Dallgow-Döberitz, Havelpark",1,DAHV03,369954.47590601,5821834.37736601
101007271,Große-Leege-Str./Freienwalder S.,2,GLFW02,398041.12746372,5822469.26104818
101007272,Boschpoler Platz,1,BOPL01N,402026.86330629,5820698.56625189
101007273,Cecilienstr./Oberfeldstr.,1,CCOF03N,402182.23731954,5820902.89700851
101007274,Gielsdorfer Str.,1,GIDS01,405390.17903799,5818640.98151157
101007275,Gielsdorfer Str.,1,GIDS02,405408.37363358,5818635.73453979
101007276,Große-Leege-Str./Bahnhofstr.,2,GLSB02,398255.83491603,5822749.157393
101007277,Schwarzmeerstr.,4,SWMS01,398823.05125373,5817933.5819326
101007278,Freiaplatz,1,FRPL03,398121.92621413,5819437.58749722
101007279,Cecilienstr./Blumberger Damm,1,CCBD04N,402660.37598784,5820865.19481068
101007280,Boschpoler Platz,1,BOPL02N,402016.29471619,5820721.1648985
101007281,Bucher Chaussee/Achillesstr.,1,BCAC03,397591.91546547,5830910.09924912
101007282,U Eberswalder Str.,1,UEBW07N,392334.86327698,5822478.97905666
101007283,Milastr.,1,MILA01N,392390.50007219,5822911.98711712
101007284,S+U Schönhauser Allee,1,SUSA07N,392457.01691145,5823333.29518536
101007285,Schönhauser Allee/Bornholmer Str,1,SHBO04N,392505.62819465,5823875.13104835
101007286,S+U Schönhauser Allee,1,SUSA08N,392429.14944212,5823329.82401729
101007287,Milastr.,1,MILA02N,392348.70205943,5822838.48519675
101007288,U Eberswalder Str.,1,UEBW08N,392304.42595253,5822429.86396478
101007289,"Kleinmachnow, An der Stammbahn",1,KMAS01,379317.61375755,5809258.23931996
101007290,"Kleinmachnow, Uhlenhorst",1,KMUH01,379314.14391861,5808896.61746076
101007291,"Kleinmachnow, OdF-Pl/K.-Marx-Str.",1,KMOK01,379228.53808892,5808543.75678066
101007292,"Kleinmachnow, Jägerstieg",1,KMJS01,379592.26988559,5808582.64196892
101007293,"Kleinmachnow, Ginsterheide",1,KMGH01,379973.74267119,5808613.79816174
101007294,"Kleinmachnow, Klausenerstr.",1,KMKL01,380434.5023229,5808496.65055052
101007295,Aubertstr.,1,AUBT05,392536.10293591,5830004.94621492
101007296,Prenzlauer Allee/Ostseestr.,1,PAOS03,393559.02049375,5823453.50787938
101007297,"Kleinmachnow, Haeckelstr.",1,KMHC01,380153.32754796,5807986.90891238
101007298,"Kleinmachnow, Meiereifeld",1,KMMF01,379959.81332252,5807669.99826699
101007299,"Kleinmachnow, Im Kamp",1,KMIK01,379565.70288356,5807563.49919724
101007300,S+U Lichtenberg/Siegfriedstr.,1,SULS01,398077.81360103,5819043.44955527
101007301,Chronisteneck,1,CHRE01,397493.57724723,5831185.94103925
101007302,Ballonplatz,1,BALL01,397358.17216798,5831326.71089996
101007303,Röländer Str.,1,ROLD01,397113.38838265,5831263.67742753
101007304,Lilienthalstr.,1,PLIL01,372691.56639597,5804851.67584166
101007305,Johannes-Kepler-Platz,1,PJKP01,372760.9975915,5804455.38926471
101007306,Johannes-Kepler-Platz,1,PJKP02,372676.23158436,5804439.17786729
101007307,Johannes-Kepler-Platz,1,PJKP03,372597.05116851,5804503.08116462
101007308,Neuendorfer Str./M-Bartholdy-Str,1,PNMB01,372753.12566373,5804986.50243632
101007309,Spandauer Str./Marienkirche,8,SPMK03,391859.86671013,5820165.6862906
101007310,Röländer Str.,1,ROLD02,397097.49219142,5831253.28582108
101007311,Ballonplatz,1,BALL02,397406.56215857,5831289.59611363
101007312,Klaustaler Str.,1,KLTL01N,393058.55794754,5825979.74310054
101007313,"Kleinmachnow, Rathausmarkt",1,KMRH01,378881.95466575,5807538.48274238
101007314,"Kleinmachnow, Seeberg",1,KMSE01,378239.96058604,5807479.78696504
101007315,"Kleinmachnow, Schleusenweg",1,KMSW01,378000.23558078,5807030.76174656
101007316,"Kleinmachnow, Am Hochwald",1,KMAH01,378048.8316099,5806793.8440042
101007317,U Rotes Rathaus,6,URRA01,391887.05088118,5819949.48930974
101007318,Spandauer Str./Marienkirche,1,SPMK04N,391733.40954671,5820104.1961642
101007319,"Hennigsdf, Kleiststr.",1,HDKL01,378102.02726058,5833133.94646416
101007320,"Hennigsdf, Voltastr.",1,HDVO01,378215.4307329,5832667.41336989
101007321,Nikolaiviertel,4,NIKO01,391954.04331201,5819618.13427043
101007322,Chronisteneck,1,CHRE02,397508.46366186,5831137.9699221
101007323,Alt-Blankenburg,3,ALBL03,395310.98667514,5828152.63844039
101007324,"Falkensee, Hamburger Str.",1,FSHH01,373564.29915374,5824758.88265056
101007325,"Falkensee, Hamburger Str.",1,FSHH02,373567.75720229,5824761.72023625
101007326,Stiftsweg,1,STFT01N,392627.89303727,5825869.65108287
101007327,Klaustaler Str.,1,KLTL02N,393090.61561962,5825998.82671575
101007328,S Pankow-Heinersdorf,1,SPH01N,393486.76133692,5826406.85023507
101007330,S Pankow-Heinersdorf,1,SPH02N,393477.09508781,5826408.74116613
101007331,Stiftsweg,1,STFT02N,392543.78022444,5825863.65436783
101007332,Falkenberg,3,FKB01,400147.15675793,5825475.79374747
101007333,Falkenberg,3,FKB04,400128.19985783,5825476.86193446
101007334,Krkhs. Köpenick/Besuchereingang,5,KRKB03,404395.18463342,5811090.27113172
101007335,"Stahnsdorf, Waldschänke",1,SDWS01,378233.06621634,5806316.9653061
101007336,S+U Lichtenberg,1,SULB05N,398275.02837847,5818875.92700461
101007337,Erieseering,2,ERIE01,399575.10063304,5817119.65562443
101007338,Erieseering,2,ERIE02,399560.37895554,5817123.72926385
101007339,"Stahnsdorf, John-Graudenz-Str.",1,SDJG01,377529.97369948,5805642.24661659
101007340,Baumschulenstr./Fähre,1,BFAE02,397717.4328429,5814547.21299782
101007341,Dammweg/Bergaustr.,2,DWBG02,396481.93770156,5815083.45978628
101007342,S Plänterwald,2,SPW01,396414.33367065,5815487.82318249
101007344,Schwarzmeerstr.,4,SWMS02,398823.27469487,5817919.07883252
101007345,"Hennigsdf, Edisonstr.",1,HDED01,378459.72947239,5832504.9581738
101007346,Falkenberg,3,FKB05,400198.13299466,5825468.23461773
101007347,Odernheimer Str.,2,ODNH03,410278.86277912,5809007.76858419
101007348,S Ostbahnhof/E.-Steinfurth-Str.,3,SOES01,393952.32388818,5818999.46661254
101007349,S Ostbahnhof/E.-Steinfurth-Str.,3,SOES02,393969.73952584,5819047.52721214
101007351,"Stahnsdorf, Heinrich-Zille-Str.",1,SDHZ01,377218.55803551,5805361.77818985
101007352,Karower Damm/Georgenstr.,3,KDGE02,395799.24106498,5828205.87554178
101007353,Kiefholzstr./Baumschulenstr.,1,KIBA04,397271.33855442,5813845.84838994
101007354,Wegedornstr.,1,WEGE02,400084.75189061,5808299.06256782
101007355,Braunellensteig,1,BNST01,399789.4324408,5808659.5497037
101007356,Braunellensteig,1,BNST02,399811.44965978,5808623.62879595
101007357,S Blankenburg,2,SBB01,394453.45343664,5827922.63195423
101007358,Waldammerweg,2,WAMM01,394814.64251401,5827892.15247954
101007359,Krugstege,2,KSTG01,395144.35612326,5827936.17270665
101007360,Frundsbergstr.,3,FRUN02,397125.54497993,5830222.0439606
101007361,Hagenstr.,1,HGST01,396799.59213723,5830144.3561506
101007362,Kerkowstr.,1,KKWS01,396530.97166368,5830352.26083258
101007363,"Stahnsdorf, Friedrich-Naumann-Str.",1,SDFN01,377614.08087177,5805158.26764095
101007364,Kerkowstr.,1,KKWS02,396521.33290745,5830355.43617845
101007365,Hagenstr.,1,HGST02,396760.49281297,5830170.49771579
101007366,Alt-Karow/Bahnhofstr.,3,AKBH01,397113.27610993,5829919.19330017
101007367,Krugstege,2,KSTG02,395182.52447988,5827939.73780321
101007368,Waldammerweg,2,WAMM02,394755.39314916,5827883.98134599
101007369,S Blankenburg,2,SBB02,394485.61494735,5827905.01221901
101007370,Rosenthaler Str.,1,ROST03,393873.37342544,5828546.1257002
101007371,Buchholzer Str. 55-61,1,BH5501,392686.97462583,5827874.87880956
101007372,Reinhardsbrunner Str.,2,RHBR01,398250.71479676,5821114.09995025
101007373,U Rotes Rathaus,8,URRA02,391867.32562876,5819942.75860819
101007374,"Dallgow-Döberitz, Havelpark",1,DAHV02,370053.76542698,5821860.28670542
101007375,"Falkensee, Alter Fischerweg",1,FSAF01,371876.30996638,5825598.50257787
101007377,Kalvinistenweg,2,KALV01,393539.16971912,5829253.23689066
101007378,Hugenottenplatz,2,HUGE01,393085.02960019,5829585.37190876
101007379,S Plänterwald,2,SPW04,396394.94061415,5815414.38152058
101007380,"Stahnsdorf, Bergstr.",1,SDBS01,377767.14267326,5804940.87474153
101007382,"Gosen, Müggelpark",1,GOMP01,412815.9215911,5806021.21477544
101007383,"Gosen, Müggelpark",1,GOMP02,412770.28545176,5806024.48252702
101007384,Alt-Buch/Wiltbergstr.,1,ABWI04,398307.64937798,5832715.10290537
101007385,Alt-Buch,1,ALTB02,398694.22815609,5832930.91703124
101007386,Alt-Buch/Wiltbergstr.,1,ABWI03,398299.24701347,5832715.05555256
101007387,"Falkensee, Alter Fischerweg",1,FSAF02,371853.2871581,5825618.23746062
101007388,Pankow Kirche,1,PAKI09N,392265.14939971,5825682.37529013
101007389,"Schönefeld, Wehrmathen",3,SCWM01,399333.9916862,5806497.4986451
101007390,"Schönefeld, Wehrmathen",3,SCWM02,399320.6278759,5806441.45963494
101007391,"Stahnsdorf, Hildegardstr.",1,SDHG01,378044.8088139,5804686.81264086
101007392,Arnouxstr.,1,ARNX01,393391.92686319,5829785.90226885
101007393,Hugenottenplatz,2,HUGE04,392942.97329894,5829702.46547141
101007394,Aubertstr.,3,AUBT02,392738.95365425,5829868.94038836
101007395,Aubertstr.,1,AUBT01,392542.77614594,5829998.31959468
101007396,Aubertstr.,3,AUBT03,392753.48900465,5829854.96737824
101007397,"Hennigsdf, Voltastr.",1,HDVO02,378239.32600648,5832630.45847449
101007398,"Hennigsdf, Kleiststr.",1,HDKL02,378111.45111126,5833108.97118191
101007399,Hugenottenplatz,1,HUGE02,393117.85878743,5829555.64332376
101007400,Kalvinistenweg,1,KALV02,393420.5175585,5829307.80241183
101007401,"Papenberge, Spandauer Landstr.",1,PBSP01,378197.81170712,5828966.1015833
101007402,"Papenberge, Waldmeisterstr.",1,HEPG01,378089.04552642,5829434.85007341
101007403,"Nieder Neuendf, Zur Baumschule",1,NNZB01,378152.54979956,5830338.00192793
101007404,"Nieder Neuendf, Bahnhofstr.",1,NNBF01,378009.31554139,5830141.93729742
101007405,"Nieder Neuendf, Havelpromenade",1,NNHV01,378424.18632951,5830728.90949203
101007406,"Hennigsdf, Clara-Schabbel-Str.",1,HDCS01,378376.88692019,5831694.47639735
101007407,"Hennigsdf, Stadtklubhaus",1,HDSK01,378512.35321753,5832453.85638026
101007408,S Hennigsdorf,1,SHEN02,378565.32948426,5833402.71549503
101007409,"Hennigsdf, Humboldtstr.",1,HDHU01,378184.8934733,5833583.75735429
101007410,"Hennigsdf, Humboldtstr.",1,HDHU02,378181.89960662,5833605.11077989
101007411,"Teltow, Striewitzweg",2,TESW01,381317.18370502,5807173.98314391
101007412,"Hennigsdf, Stadtklubhaus",1,HDSK02,378481.16607435,5832407.25729092
101007413,"Hennigsdf, Clara-Schabbel-Str.",1,HDCS02,378380.47387876,5831819.89916412
101007414,"Nieder Neuendf, Havelpromenade",1,NNHV02,378429.69057858,5830760.60108609
101007415,"Nieder Neuendf, Bahnhofstr.",1,NNBF02,378011.60680405,5830172.8964006
